sales_key,order_id,order_item_id,customer_key,product_key,seller_key,order_date_key,delivery_date_key,price,freight_value,total_item_value,payment_value,payment_type,payment_installments,delivery_days,is_late_delivery,order_status,batch_id,created_at
8345,67414e141034438da62ce7814f4f2790,1,481,453,20,20240526,20240706.0,13.67,9.53,23.2,9493.65,voucher,1.0,41.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8346,be24fb8767b34e9b90a92d2a6660547d,1,70,67,50,20210519,,1038.39,51.83,1090.22,24555.3,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8347,e66d3c9e4a024a1db6651a08f8a4fe95,1,588,107,27,20241014,,509.99,96.57,606.56,1439.1,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8348,3f4d50fad8ed4e38958ca071884ad6dd,1,228,278,78,20180708,20180711.0,1894.26,52.42,1946.68,,,,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8349,e4b11fac8b944117be6ab7740068fa67,1,944,136,80,20181219,,108.74,87.11,195.85,7900.9,voucher,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8350,afdc12d6ace3473b805dc66ea2bc2afa,1,20,59,61,20240809,20240916.0,221.02,35.18,256.2,2133.95,voucher,1.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8351,26d972b1addd4abab457aaa072025574,1,154,488,68,20180826,,124.73,88.14,212.87,18910.95,credit_card,11.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
8352,6870bf12d18f496ea6755c27d3f56aa4,1,183,377,5,20230404,20230421.0,1021.59,64.98,1086.57,,,,17.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8353,ad76c4484d3d4c758ab2bf96dbbc069e,1,148,247,40,20170806,20170823.0,210.54,52.96,263.5,1100.2,voucher,1.0,17.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8354,6344248cff8b4d1bba8103cfd2ee7b15,1,946,24,80,20241108,,642.84,52.05,694.89,21592.85,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8355,4ebcc6d8ac714c248e3838c70273355d,1,857,210,78,20180214,20180312.0,927.87,91.45,1019.32,,,,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8356,770a4ab7ed8f410e9ff773bc7b9e29fe,1,318,250,90,20190109,20190131.0,1389.36,65.65,1455.01,,,,22.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8357,7f5ff301fa24467d96f56649599d5a46,1,391,60,11,20220529,,1962.0,53.18,2015.18,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8358,cb43e1614cd2437b93b938c4a110835c,1,720,227,46,20201103,20201208.0,1144.72,83.18,1227.9,8165.95,credit_card,9.0,35.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8359,26b0cb9e0e184bafb4659da049fabdef,1,70,167,4,20240917,20241101.0,136.02,87.37,223.39,12724.0,credit_card,10.0,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8360,e9d3e9e387264690ac36311b2cbdbf6b,1,657,262,21,20190123,20190224.0,1159.11,60.55,1219.66,17249.05,credit_card,5.0,32.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8361,b5ac5d2fd913471f95d436aa6b12e01f,1,14,51,60,20170315,20170412.0,322.65,41.82,364.47,4831.65,credit_card,2.0,28.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8362,45f25532e0eb4132a12b3695cd293e09,1,97,25,9,20240315,20240421.0,1554.67,49.75,1604.42,22268.9,boleto,1.0,37.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8363,5fafcfee0b7a49d4a140c892fd5bec54,1,520,222,71,20170620,20170625.0,663.85,82.0,745.85,,,,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8364,86568b85fb5848319e988de27892e53d,1,203,199,56,20240202,,1652.33,20.34,1672.67,14711.2,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8365,18515a2234a04cc49511b15b44833def,1,789,221,14,20200207,20200324.0,1750.2,38.95,1789.15,,,,46.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8366,eeb37cba01f348948501390a087f84df,1,878,229,11,20180501,,7.19,61.45,68.64,15850.85,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8367,4c0ce02cc7b148b4aef41abe985ba7fe,1,220,299,81,20230623,,857.25,14.67,871.92,19989.2,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8368,14921cb801a04661b1d9894987050c1d,1,632,154,6,20240707,20240806.0,800.53,77.66,878.19,6693.1,boleto,1.0,30.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8369,e9a585602f7b4861b834f6874b1a1dfd,1,385,147,18,20220524,20220619.0,308.92,93.81,402.73,17571.05,debit_card,1.0,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8370,82d18e5fffc744afb07e6c4eb09bd388,1,916,429,12,20180328,,404.58,70.37,474.95,3141.95,credit_card,7.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8371,d041c5114bfc48099c45c1674ab5193a,1,437,404,82,20190418,20190523.0,104.89,14.06,118.95,3196.45,voucher,1.0,35.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8372,ec1dce3c8eb04e0e81a53ba14f2c4089,1,239,425,20,20180825,20181009.0,196.88,9.72,206.6,16109.1,voucher,1.0,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8373,6a9dc7b21e3f4b2baad6d7c76c56b057,1,536,82,3,20190218,20190226.0,570.84,83.68,654.52,22744.25,debit_card,1.0,8.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8374,1da3c267710744b4b49b057549f87eb0,1,790,377,87,20170518,20170619.0,83.6,6.34,89.94,,,,32.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8375,d09c0f7bcfd34e8592c06c67d9af374f,1,87,166,12,20170210,20170319.0,1334.75,39.57,1374.32,18853.9,debit_card,1.0,37.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8376,69e2e0231c8840b6ae51d65ba9f13e07,1,530,109,19,20181213,,53.06,77.27,130.33,8646.8,boleto,1.0,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
8377,9cb1d9f1bc3441649b6ef5b462a3ba48,1,475,123,41,20170812,20170918.0,1758.82,70.52,1829.34,,,,37.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8378,7a39d485847a4b74899bf9f5d53555d0,1,758,438,69,20231010,,1455.6,81.53,1537.13,6974.65,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8379,574a0e463197417eb9c7a2f77ed6c967,1,704,230,54,20190804,20190822.0,1847.31,71.51,1918.82,19912.85,credit_card,7.0,18.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8380,77176bdf8264460caa0885291cedadae,1,157,90,69,20171207,20180117.0,181.6,77.72,259.32,,,,41.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8381,8557c3cdd12445ffbe4183c7b392c781,1,880,349,71,20230103,20230201.0,1727.01,11.56,1738.57,9260.4,boleto,1.0,29.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8382,9f3f9d51b4f0450883b076785a049484,1,316,317,65,20240521,,996.9,22.67,1019.57,16200.05,voucher,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
8383,d6146f881019465da695378d36c0140c,1,554,245,53,20201002,20201014.0,284.16,43.95,328.11,13858.4,boleto,1.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8384,71221bea7e824c57b4f32d5d80d67fd1,1,393,401,82,20220413,20220420.0,1458.78,41.46,1500.24,3019.7,boleto,1.0,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8385,a5817a6ec4044413a10877a79ac53725,1,82,168,44,20211003,20211031.0,639.39,54.94,694.33,8402.75,voucher,1.0,28.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8386,15b2ddd552ec4e0f8f63c9c682084956,1,939,168,78,20180309,,955.86,48.09,1003.95,19078.4,credit_card,4.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8387,cbf053a358934ceabe78e885aab25671,1,690,122,83,20220203,20220305.0,1280.71,99.26,1379.97,5501.9,boleto,1.0,30.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8388,d12080787e0649528657776de9e3ca06,1,61,369,49,20191205,20191229.0,1555.06,51.12,1606.18,15523.75,credit_card,5.0,24.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8389,36284b9469fa4704b3180a38dc51c7fb,1,742,500,69,20200504,,764.73,44.63,809.36,12242.0,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8390,7c491842b57f47bf907ef4d382da385c,1,995,427,64,20230801,,860.77,18.52,879.29,,,,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
8391,7f64c0f17ec145b788991e0a70368a62,1,461,267,41,20170510,20170521.0,871.18,40.99,912.17,9696.4,boleto,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8392,a952ad45135649df8decace4fc9e543c,1,337,462,78,20231129,,1051.43,3.44,1054.87,20096.4,boleto,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
8393,3f81762975444023a4db0b26c78228b4,1,622,242,58,20200118,20200229.0,1518.18,58.01,1576.19,,,,42.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8394,7172113483564f33a1ba16552226e33c,1,670,184,5,20171023,20171104.0,673.49,99.3,772.79,12268.45,debit_card,1.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8395,50388e87800240a786dfe7fc0204c27f,1,548,156,44,20181009,,269.65,70.63,340.28,476.4,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8396,eabf0f01a71144dd86507c9db6c37edc,1,192,60,19,20230528,,1595.99,73.31,1669.3,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8397,201e1690b802413db3b4c519b0da5d88,1,384,445,22,20230812,20230915.0,1315.36,58.88,1374.24,24526.75,credit_card,12.0,34.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8398,9835e0e5d0f84922a59e0a6830c364f0,1,103,181,38,20221128,20221201.0,388.92,72.35,461.27,11505.25,voucher,1.0,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8399,5a8ea71d028f445db5aaca0577373637,1,353,300,30,20170121,,1209.24,91.16,1300.4,20454.15,credit_card,4.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8400,8875d4877cbd4bd9ae1405ab3922c1cf,1,573,134,13,20181003,20181028.0,1739.63,19.18,1758.81,362.4,voucher,1.0,25.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8401,893a7ecb5ac24ef098dadf0146a5c001,1,187,271,16,20241225,,1507.75,5.79,1513.54,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
8402,780ef7bb7ec04fe9abdfda785ce4a6e8,1,127,119,87,20200206,,1355.97,73.19,1429.16,24962.1,voucher,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
8403,a442d668bebd4809897f876aead57942,1,799,152,76,20240514,20240610.0,1221.22,13.69,1234.91,20969.0,boleto,1.0,27.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8404,976a40488e5c454b957ecb52382baa76,1,548,130,56,20240316,,1702.42,22.7,1725.12,21963.1,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8405,0d63c62603fd4c72a3a64cee57ba5a3f,1,47,250,62,20210819,20210927.0,1308.08,18.21,1326.29,9108.95,voucher,1.0,39.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8406,cccc8ddf04a9482e86f0ae69ed94826d,1,918,305,95,20230203,20230218.0,886.93,31.33,918.26,1921.55,debit_card,1.0,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8407,712b1c8ad00d4a7d9af794fd11a078c5,1,766,93,1,20190413,20190503.0,551.96,7.96,559.92,4168.2,credit_card,3.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8408,efd9c300ca3944108bb1a275e0d6417b,1,216,238,87,20200107,20200211.0,415.4,42.58,457.98,,,,35.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8409,26283824d52d4f1da48d247d30027e9a,1,877,371,19,20170924,20171013.0,598.71,9.67,608.38,4872.85,voucher,1.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8410,ce2367116d6e4896b3df5651dce689c3,1,350,84,20,20240708,20240820.0,753.72,12.75,766.47,8600.8,credit_card,1.0,43.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8411,e33e1fdc2ac345f5bf9fbff6080d5665,1,707,215,2,20190310,20190404.0,1448.71,64.81,1513.52,18543.0,debit_card,1.0,25.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8412,972b0469f66a416699f14e4ba53455bf,1,853,47,84,20230923,20231016.0,1077.25,68.64,1145.89,10864.05,boleto,1.0,23.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8413,f8604bf1f0da40eb980d4ae0a985d12f,1,253,197,77,20241010,20241102.0,1404.32,99.06,1503.38,9842.6,voucher,1.0,23.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8414,e35e0596f263491ba56884eeda598e35,1,290,159,83,20220731,20220813.0,934.38,52.5,986.88,17648.2,credit_card,11.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8415,c583b0bad5fb4951ae218193556a993a,1,814,392,49,20170811,,804.58,16.04,820.62,10061.65,credit_card,4.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
8416,7a0e8d9728de4edf83feb23cfaef6c80,1,7,434,68,20231206,20231213.0,418.91,12.55,431.46,3734.1,debit_card,1.0,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8417,64da9b11409c44fb9cf227ccd698d121,1,529,373,28,20220907,,765.62,50.94,816.56,,,,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
8418,0c394cab324a4b96845abfac6cada79e,1,184,455,54,20181219,,1980.75,74.5,2055.25,460.35,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8419,a57711899c4a4fd2af655ebf2710c7c3,1,435,463,62,20210427,20210520.0,1954.03,40.59,1994.62,6568.9,boleto,1.0,23.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8420,18200c8acf044583bacf9ea56faf03ee,1,698,350,78,20240620,20240723.0,61.47,55.5,116.97,11032.15,boleto,1.0,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8421,b341b4bcd134440a9a529a84bc8f6475,1,507,354,11,20241230,20250118.0,1283.19,41.95,1325.14,20002.4,credit_card,2.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8422,5a194c1b1b18414d9d3abff6d5d38203,1,393,488,19,20230803,,692.31,97.63,789.94,17065.4,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8423,e2887105abb8425da10bbdfbeb53c8ee,1,920,427,46,20171224,,1194.77,98.16,1292.93,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
8424,b6b0068a0e43473fb287b433d91a64bf,1,925,215,14,20170430,,1636.86,75.25,1712.11,7276.75,boleto,1.0,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
8425,20f3c819ffcf46b0b8e181d8c5b33e28,1,114,266,100,20170813,20170909.0,1204.75,75.72,1280.47,14085.3,boleto,1.0,27.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8426,ddb7c56a80f7471b8263d9b6e4e10990,1,758,420,91,20210416,20210524.0,844.84,20.41,865.25,12004.4,credit_card,11.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8427,218610ae8bde4f06b3526fb0b3f7f05f,1,382,65,90,20211018,,1414.8,42.36,1457.16,8079.2,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8428,61ea2cb651144ba398e0f5c511a32846,1,370,186,34,20180702,20180708.0,793.35,58.43,851.78,,,,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8429,17b145d077554a1e926c4365a33ae746,1,925,131,41,20180106,20180117.0,1650.51,73.16,1723.67,20341.6,voucher,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8430,76f8a2a633a1428da83f28d584a41bb9,1,131,19,72,20200215,20200223.0,932.3,64.07,996.37,5600.0,debit_card,1.0,8.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8431,378c0babb49846a396da7c29a04f24bd,1,266,334,98,20220508,,1273.92,89.53,1363.45,6464.95,credit_card,9.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8432,417df19b69214131b2b09a16e4aa9b77,1,998,430,93,20231219,20240126.0,1378.25,53.95,1432.2,,,,38.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8433,25069157007244708dbbe69736fee74a,1,87,481,12,20240411,20240427.0,881.24,37.05,918.29,4626.55,credit_card,5.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8434,bda868c5022b44789b0082349056a25d,1,758,295,37,20190903,20191015.0,1979.44,3.78,1983.22,,,,42.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8435,c59ee5ca16cc46e391b0bd0f039e765d,1,378,166,40,20200419,20200424.0,134.58,21.67,156.25,24532.15,voucher,1.0,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8436,f542944d23244f9d802f32334ddc4819,1,30,50,88,20210808,,1274.39,32.11,1306.5,19059.85,boleto,1.0,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
8437,d50edaac4e1047dea71ce0b8f079b67a,1,758,292,33,20181130,20181216.0,471.29,55.11,526.4,,,,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8438,b06c8e6d18da4e03b7df5dd45c92f507,1,55,407,30,20180709,,1219.62,4.58,1224.2,7074.65,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8439,21465d22c4604ea4b1682ca40bbb55aa,1,178,264,96,20171220,20180123.0,9.39,44.19,53.58,2412.2,voucher,1.0,34.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8440,23ce517e22d441b0b41592d39af61259,1,979,156,87,20180923,,543.97,21.56,565.53,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8441,774edd97158148359eb5078699c82d60,1,170,134,27,20240905,20241011.0,1079.9,25.32,1105.22,5366.0,voucher,1.0,36.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8442,d057b867352c499ca236833ad009228f,1,682,135,59,20210120,20210125.0,902.7,55.27,957.97,24215.2,voucher,1.0,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8443,d7750582ffc44537b21abe3fa4f7302d,1,611,300,7,20210615,20210620.0,1745.0,87.05,1832.05,,,,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8444,2f258daebe6d4ad9b0d21f3adf8e7b9d,1,280,44,4,20200731,20200915.0,1693.33,63.26,1756.59,,,,46.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8445,b6527386e32a4c2ba0688349cd6bfdfc,1,716,408,92,20190101,20190128.0,1518.64,80.45,1599.09,,,,27.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8446,82f4b3432b2640a982be4174b9489712,1,292,266,42,20230617,,1775.75,98.39,1874.14,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8447,05a6f55ecdc3487c9550b76bf80b2f42,1,691,168,98,20240229,,1766.47,99.24,1865.71,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8448,86e3d5b2052847c1b11ba36bc77cdabd,1,163,212,91,20221215,,38.19,35.51,73.7,,,,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
8449,73f4b89a5259422c9b5b14d8a0d71f62,1,327,253,55,20190117,,485.23,34.4,519.63,,,,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
8450,250b137c3171413aa93a0d0226eee21e,1,309,157,66,20170623,,349.0,39.51,388.51,12554.3,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8451,43615160ac644e5494dfc02ed197ac5c,1,601,130,67,20190203,20190215.0,147.33,42.89,190.22,21460.2,credit_card,3.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8452,7680c450b78f4fdbb78e76227735505d,1,612,211,72,20210623,20210712.0,578.61,26.72,605.33,18189.35,credit_card,11.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8453,672bc2775b834129946fc110482377f6,1,102,196,77,20240613,20240711.0,1529.43,45.61,1575.04,19492.25,credit_card,5.0,28.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8454,5d8b94259cdb45d0845eb2023220e791,1,565,48,62,20240925,20241102.0,448.59,45.66,494.25,16624.4,boleto,1.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8455,03f2f34ff2be4af7a1d1831a347634fb,1,84,452,29,20200321,20200413.0,1685.21,90.51,1775.72,,,,23.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8456,db5d39c7e3da4a5dac0d74cb7d724ea0,1,936,163,90,20230517,,493.78,41.06,534.84,11275.05,boleto,1.0,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
8457,8d2c171db30349dc8a0cd8f3263b7746,1,945,469,78,20241228,20250102.0,1021.33,90.47,1111.8,18288.7,voucher,1.0,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8458,ce574b54542f4b86b28132a7456b7111,1,601,182,26,20240702,20240720.0,712.61,32.89,745.5,10704.7,voucher,1.0,18.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8459,c00b2d31e80748399ec666fbbebfd15f,1,866,32,5,20230506,20230512.0,1555.03,8.76,1563.79,20121.35,voucher,1.0,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8460,c3f0acdb20a04d04bddf2b37a60e349b,1,152,350,86,20170824,20170926.0,826.18,98.43,924.61,18691.4,credit_card,5.0,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8461,aae7295b65eb4ff2b80f2b945500f9dd,1,898,341,47,20200924,,1630.79,59.74,1690.53,12976.05,voucher,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
8462,d5946cdafe3e4b1a954630d5b264d5ab,1,513,163,11,20170328,20170409.0,1137.55,74.35,1211.9,2627.7,debit_card,1.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8463,be4b4aa5d0424f1e990d394773ec93f8,1,918,220,12,20180929,20181101.0,627.36,32.72,660.08,,,,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8464,6beee85ac62047cd94222a556ee5d994,1,883,251,86,20170225,20170405.0,1287.46,65.85,1353.31,6419.95,boleto,1.0,39.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8465,7e1dd33e8d774a58ac3ea68a985795e1,1,211,37,28,20230728,,315.35,27.58,342.93,4926.95,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
8466,b9a87ec0aa4b4e509560472529d0f51a,1,858,4,25,20200718,,601.97,32.34,634.31,9618.05,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
8467,2f9cd992457f4abfa3225fd88c6da6a6,1,802,277,96,20190630,,1292.05,84.32,1376.37,,,,,False,created,FULL_RUN,2026-07-17 07:12:14.994312
8468,cd0fbae070b34728a240bdfa2a06765f,1,403,454,87,20230726,20230902.0,1618.65,53.68,1672.33,1174.7,boleto,1.0,38.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8469,78a9490a66084b6dabb43ae756f15496,1,482,36,34,20190621,20190707.0,115.7,22.02,137.72,22221.05,voucher,1.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8470,8343cfc5a81a4460ba67ebfe5b72a8e0,1,101,49,12,20230714,20230809.0,313.7,90.75,404.45,,,,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8471,1a259c96b5084f45be0495f5fc164ed9,1,594,33,97,20200620,,764.17,62.74,826.91,19333.4,boleto,1.0,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
8472,b3c61f2f5d9f48669baafde27ae2864e,1,961,240,35,20221113,20221213.0,65.86,96.14,162.0,19314.15,boleto,1.0,30.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8473,c41cef37b64548e79076504b234a1669,1,492,226,51,20230912,20230917.0,1944.24,59.69,2003.93,8294.1,credit_card,2.0,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8474,efebbe1dbff24933ac034a5ee3ed5037,1,94,71,29,20221203,20221230.0,1255.87,37.38,1293.25,13180.35,voucher,1.0,27.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8475,918035a961274fc5b7ed7b3dc9aa1489,1,752,389,67,20230407,20230503.0,1616.62,27.82,1644.44,,,,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8476,4cb66cb4ac5e45b1bbd3af5da45863e2,1,657,194,27,20210710,20210817.0,226.01,24.18,250.19,20582.75,voucher,1.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8477,8fa5d10331994de28260176f0dea005d,1,52,152,68,20231117,20231224.0,1934.1,9.24,1943.34,23771.5,credit_card,12.0,37.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8478,63c192f5966f4819bbac684ca0991f36,1,387,186,100,20230917,20230923.0,714.41,33.87,748.28,921.6,debit_card,1.0,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8479,a73ea61e91cd46788199e28b71edfaa3,1,814,270,36,20200423,20200507.0,349.24,30.24,379.48,3730.75,boleto,1.0,14.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8480,ef6f4e9a377f43d782a14b4331b82362,1,904,356,7,20221220,20230109.0,1042.2,27.64,1069.84,4326.3,voucher,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8481,7b14ffd7a2f14b5c8104e8befc7bcdba,1,615,285,1,20210509,20210530.0,21.17,22.79,43.96,,,,21.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8482,c9341cea514d4a658080b113a97eb996,1,990,139,96,20171227,20180111.0,1232.03,45.43,1277.46,,,,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8483,10dab607d52646c2918181d412331b0a,1,761,212,57,20180716,20180803.0,310.55,54.48,365.03,15605.95,boleto,1.0,18.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8484,19e94237971245e9bbe7a93b6d27b4ea,1,550,333,85,20220625,,645.36,88.95,734.31,24264.95,debit_card,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
8485,f221782a054a43da9cd4a97ff72bec71,1,692,256,59,20210513,20210524.0,1116.38,86.51,1202.89,24441.9,debit_card,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
8486,7730e7f9de664f35869321e84bca0f36,1,173,460,5,20210619,20210712.0,704.26,78.67,782.93,22076.1,voucher,1.0,23.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
